,ceb,age,educ,religion,idlnchld,knowmeth,usemeth,agefm,heduc,urban,electric,radio,tv,bicycle,nevermarr,idlnchld_noans,heduc_noans,usemeth_noans
239,1,19,4,spirit,4.0,1.0,1.0,0.0,-1.0,1,1.0,1.0,0.0,0.0,1,0,0,0
240,4,28,9,spirit,6.0,1.0,1.0,22.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
241,2,22,8,catholic,6.0,1.0,1.0,17.0,10.0,1,0.0,1.0,0.0,0.0,0,0,0,0
242,3,26,0,spirit,5.0,1.0,1.0,19.0,-2.0,1,0.0,1.0,0.0,0.0,0,0,1,0
243,4,38,6,spirit,5.0,1.0,0.0,12.0,2.0,1,0.0,0.0,0.0,0.0,0,0,0,0
244,6,36,4,protestant,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
245,4,29,5,protestant,6.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
246,1,28,10,catholic,4.0,1.0,1.0,0.0,-1.0,1,1.0,1.0,0.0,0.0,1,0,0,0
247,0,23,3,spirit,4.0,1.0,0.0,0.0,-1.0,1,1.0,1.0,0.0,1.0,1,0,0,0
248,1,24,10,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
249,0,18,0,other,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
250,1,22,10,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
251,1,40,10,catholic,4.0,1.0,0.0,32.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
252,0,16,9,other,5.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,1.0,1.0,1,0,0,0
253,2,30,10,catholic,4.0,1.0,1.0,24.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
254,1,25,10,other,5.0,1.0,0.0,21.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0
255,1,47,0,spirit,8.0,1.0,0.0,19.0,4.0,1,0.0,1.0,0.0,0.0,0,0,0,0
256,2,38,12,catholic,2.0,1.0,1.0,21.0,12.0,1,1.0,1.0,1.0,0.0,0,0,0,0
257,3,44,5,catholic,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,1.0,0.0,1,0,0,0
258,4,41,7,spirit,6.0,1.0,1.0,38.0,6.0,1,0.0,1.0,0.0,1.0,0,0,0,0
259,0,26,10,protestant,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
260,0,21,5,other,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
261,3,26,5,other,5.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
262,3,24,6,other,4.0,1.0,1.0,17.0,8.0,1,0.0,0.0,0.0,0.0,0,0,0,0
263,4,34,0,catholic,6.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
264,5,34,7,spirit,10.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
265,5,41,7,catholic,6.0,1.0,1.0,16.0,1.0,1,0.0,1.0,0.0,1.0,0,0,0,0
266,1,18,10,catholic,5.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
267,0,19,7,catholic,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
268,5,48,4,protestant,5.0,1.0,0.0,19.0,0.0,1,0.0,1.0,0.0,1.0,0,0,0,0
269,1,24,10,protestant,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
270,3,33,6,protestant,4.0,1.0,1.0,27.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0
271,0,19,7,protestant,7.0,1.0,0.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
272,0,16,7,protestant,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
273,3,35,6,spirit,3.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
274,1,24,8,catholic,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
275,0,20,10,other,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
276,0,22,7,spirit,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
277,2,25,7,protestant,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
278,1,23,7,spirit,3.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
279,2,25,7,spirit,6.0,1.0,1.0,17.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
280,2,25,10,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
281,1,24,10,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
282,0,21,10,other,6.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
283,1,24,9,catholic,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
284,1,27,7,spirit,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
285,5,32,7,catholic,5.0,1.0,0.0,24.0,10.0,1,0.0,1.0,0.0,0.0,0,0,0,0
286,6,46,2,spirit,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
287,1,25,7,spirit,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
288,1,19,7,spirit,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
289,0,16,7,spirit,3.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
290,0,16,7,spirit,0.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
291,3,27,6,spirit,4.0,1.0,1.0,16.0,10.0,1,0.0,1.0,0.0,0.0,0,0,0,0
292,4,33,0,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
293,4,29,0,spirit,3.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
294,2,24,9,spirit,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
295,3,32,10,protestant,4.0,1.0,1.0,21.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
296,2,33,15,protestant,4.0,1.0,1.0,31.0,16.0,1,0.0,1.0,0.0,0.0,0,0,0,0
297,0,22,7,other,5.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
298,0,17,7,protestant,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
299,1,24,14,spirit,3.0,1.0,1.0,23.0,14.0,1,0.0,1.0,1.0,0.0,0,0,0,0
300,1,22,0,spirit,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,1.0,0.0,1,0,0,0
301,1,23,10,protestant,6.0,1.0,1.0,22.0,12.0,1,0.0,1.0,1.0,1.0,0,0,0,0
302,0,20,12,catholic,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
303,3,34,12,protestant,4.0,1.0,1.0,20.0,14.0,1,0.0,1.0,1.0,1.0,0,0,0,0
304,0,15,9,spirit,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,1.0,1.0,1,0,0,0
305,2,39,0,spirit,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
306,4,36,10,protestant,4.0,1.0,1.0,35.0,10.0,1,0.0,1.0,0.0,0.0,0,0,0,0
307,1,24,7,spirit,2.0,1.0,1.0,21.0,-2.0,1,0.0,1.0,0.0,0.0,0,0,1,0
308,3,40,16,catholic,3.0,1.0,1.0,25.0,16.0,1,1.0,1.0,1.0,1.0,0,0,0,0
309,0,31,7,protestant,4.0,1.0,1.0,0.0,-1.0,1,1.0,1.0,1.0,1.0,1,0,0,0
310,1,22,8,protestant,4.0,1.0,1.0,0.0,-1.0,1,1.0,1.0,0.0,0.0,1,0,0,0
311,1,28,15,other,2.0,1.0,-1.0,21.0,15.0,1,1.0,0.0,1.0,0.0,0,0,0,1
312,0,18,9,spirit,4.0,1.0,0.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
313,1,21,10,catholic,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
314,2,28,12,catholic,4.0,1.0,1.0,19.0,14.0,1,1.0,1.0,1.0,0.0,0,0,0,0
315,1,22,7,protestant,6.0,1.0,1.0,0.0,-1.0,1,1.0,1.0,1.0,0.0,1,0,0,0
316,4,32,7,spirit,4.0,1.0,1.0,23.0,14.0,1,1.0,1.0,1.0,0.0,0,0,0,0
317,0,22,7,other,20.0,1.0,0.0,17.0,5.0,1,0.0,0.0,0.0,0.0,0,0,0,0
318,2,21,7,other,2.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
319,1,19,8,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
320,1,18,6,protestant,6.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
321,0,24,0,other,10.0,1.0,0.0,21.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0
322,5,27,4,spirit,4.0,1.0,1.0,25.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
323,0,18,7,protestant,3.0,1.0,0.0,0.0,-1.0,1,1.0,1.0,1.0,0.0,1,0,0,0
324,1,20,7,other,6.0,1.0,1.0,14.0,7.0,1,1.0,1.0,1.0,0.0,0,0,0,0
325,4,33,10,protestant,5.0,1.0,1.0,22.0,17.0,1,1.0,1.0,1.0,1.0,0,0,0,0
326,2,30,17,protestant,4.0,1.0,1.0,28.0,16.0,1,1.0,1.0,1.0,0.0,0,0,0,0
327,2,30,8,spirit,6.0,1.0,1.0,19.0,15.0,1,1.0,1.0,1.0,1.0,0,0,0,0
328,1,23,7,catholic,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
329,4,37,12,protestant,4.0,1.0,1.0,25.0,12.0,1,1.0,1.0,1.0,1.0,0,0,0,0
330,0,20,7,protestant,4.0,1.0,1.0,0.0,-1.0,1,1.0,1.0,1.0,1.0,1,0,0,0
331,3,29,14,protestant,4.0,1.0,1.0,15.0,16.0,1,1.0,1.0,1.0,0.0,0,0,0,0
332,1,25,7,other,5.0,1.0,1.0,0.0,-1.0,1,1.0,0.0,0.0,0.0,1,0,0,0
333,1,31,19,other,1.0,1.0,1.0,25.0,19.0,1,1.0,1.0,1.0,0.0,0,0,0,0
334,2,32,15,other,3.0,1.0,1.0,25.0,19.0,1,1.0,0.0,1.0,0.0,0,0,0,0
335,1,25,7,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
336,2,32,16,other,2.0,1.0,1.0,25.0,16.0,1,1.0,1.0,1.0,1.0,0,0,0,0
337,0,18,6,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
338,0,27,10,protestant,3.0,1.0,1.0,22.0,12.0,1,0.0,1.0,0.0,0.0,0,0,0,0
339,1,25,0,other,5.0,1.0,0.0,18.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0
340,1,20,10,other,1.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
341,2,20,7,other,4.0,1.0,1.0,19.0,6.0,1,0.0,1.0,0.0,0.0,0,0,0,0
342,3,35,0,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
343,1,23,7,spirit,3.0,1.0,1.0,18.0,-2.0,1,0.0,1.0,0.0,0.0,0,0,1,0
344,0,24,12,protestant,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
345,0,21,10,protestant,6.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
346,5,32,7,protestant,2.0,1.0,1.0,24.0,10.0,1,0.0,0.0,1.0,0.0,0,0,0,0
347,0,29,0,other,6.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
348,1,29,7,other,6.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
349,0,23,10,other,4.0,1.0,1.0,21.0,-2.0,1,0.0,0.0,0.0,0.0,0,0,1,0
350,2,27,5,spirit,6.0,1.0,1.0,24.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
351,3,32,7,other,4.0,1.0,0.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
352,2,34,10,protestant,4.0,1.0,1.0,25.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
353,0,18,7,protestant,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
354,5,30,5,protestant,6.0,1.0,1.0,21.0,12.0,1,0.0,1.0,0.0,0.0,0,0,0,0
355,0,20,10,protestant,5.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,1.0,0.0,1,0,0,0
356,1,19,7,protestant,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,1.0,0.0,1,0,0,0
357,0,17,7,other,5.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
358,1,17,8,protestant,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
359,2,37,7,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
360,0,21,7,protestant,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
361,2,20,7,spirit,8.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
362,2,35,9,spirit,4.0,1.0,1.0,26.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
363,0,16,9,other,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
364,2,30,10,other,4.0,1.0,1.0,25.0,12.0,1,0.0,1.0,1.0,0.0,0,0,0,0
365,0,20,7,protestant,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
366,0,24,12,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
367,1,21,14,other,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
368,0,22,7,spirit,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
369,4,26,5,catholic,4.0,1.0,1.0,22.0,-2.0,1,0.0,0.0,0.0,0.0,0,0,1,0
370,1,23,7,other,6.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
371,5,41,2,other,5.0,1.0,1.0,23.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
372,3,31,7,protestant,3.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
373,3,32,7,spirit,4.0,1.0,0.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
374,3,22,9,protestant,4.0,1.0,1.0,21.0,9.0,1,0.0,0.0,0.0,0.0,0,0,0,0
375,6,31,2,spirit,10.0,1.0,1.0,18.0,7.0,1,0.0,0.0,0.0,0.0,0,0,0,0
376,2,24,7,protestant,4.0,1.0,1.0,15.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0
377,6,34,5,spirit,9.0,1.0,1.0,22.0,5.0,1,0.0,1.0,0.0,0.0,0,0,0,0
378,1,24,9,catholic,4.0,1.0,0.0,20.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0
379,2,27,4,catholic,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
380,1,22,7,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
381,1,20,7,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
382,1,27,10,spirit,4.0,1.0,1.0,21.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
383,1,42,2,other,4.0,1.0,0.0,20.0,8.0,1,0.0,1.0,0.0,0.0,0,0,0,0
384,5,35,0,protestant,5.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
385,3,31,12,spirit,4.0,1.0,1.0,17.0,10.0,1,0.0,1.0,0.0,0.0,0,0,0,0
386,0,17,9,other,1.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
387,1,21,0,spirit,4.0,1.0,1.0,13.0,12.0,1,0.0,1.0,0.0,0.0,0,0,0,0
388,2,31,10,spirit,5.0,1.0,1.0,26.0,6.0,1,0.0,1.0,1.0,0.0,0,0,0,0
389,0,24,7,other,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,1.0,0.0,1,0,0,0
390,3,26,7,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
391,2,24,7,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
392,1,30,0,other,6.0,1.0,0.0,28.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0
393,4,34,7,spirit,4.0,1.0,1.0,20.0,1.0,1,1.0,1.0,1.0,0.0,0,0,0,0
394,4,25,7,spirit,4.0,1.0,1.0,19.0,6.0,1,0.0,1.0,0.0,0.0,0,0,0,0
395,3,29,7,catholic,4.0,1.0,1.0,26.0,6.0,1,0.0,1.0,0.0,0.0,0,0,0,0
396,2,33,9,protestant,2.0,1.0,1.0,26.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
397,6,41,4,other,4.0,1.0,1.0,21.0,9.0,1,0.0,0.0,0.0,0.0,0,0,0,0
398,1,21,7,protestant,2.0,1.0,0.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
399,1,23,7,other,4.0,1.0,0.0,22.0,7.0,1,0.0,0.0,0.0,0.0,0,0,0,0
400,2,25,5,other,4.0,1.0,1.0,20.0,9.0,1,0.0,1.0,0.0,0.0,0,0,0,0
401,5,30,0,spirit,4.0,1.0,1.0,27.0,8.0,1,0.0,1.0,0.0,0.0,0,0,0,0
402,1,29,8,catholic,4.0,1.0,1.0,21.0,17.0,1,0.0,1.0,0.0,0.0,0,0,0,0
403,1,20,6,protestant,4.0,1.0,0.0,0.0,-1.0,1,1.0,0.0,1.0,0.0,1,0,0,0
404,6,35,0,other,6.0,1.0,0.0,34.0,6.0,1,0.0,1.0,0.0,1.0,0,0,0,0
405,3,26,8,spirit,4.0,1.0,1.0,24.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
406,5,29,10,spirit,6.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
407,2,26,7,spirit,6.0,1.0,1.0,25.0,10.0,1,0.0,0.0,0.0,0.0,0,0,0,0
408,0,26,7,spirit,3.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
409,3,30,9,catholic,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
410,5,37,7,catholic,5.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
411,5,30,8,catholic,6.0,1.0,0.0,22.0,12.0,1,0.0,0.0,0.0,1.0,0,0,0,0
412,0,19,10,catholic,2.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
413,6,40,7,protestant,5.0,0.0,0.0,21.0,2.0,1,0.0,1.0,0.0,0.0,0,0,0,0
414,0,17,10,protestant,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
415,0,19,10,other,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
416,1,40,7,spirit,4.0,1.0,1.0,22.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
417,1,25,7,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
418,6,42,5,protestant,4.0,1.0,1.0,18.0,12.0,1,1.0,1.0,1.0,0.0,0,0,0,0
419,2,24,10,catholic,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
420,0,18,6,other,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
421,0,16,9,other,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
422,3,26,8,spirit,4.0,1.0,1.0,20.0,10.0,1,0.0,0.0,0.0,0.0,0,0,0,0
423,0,31,10,spirit,7.0,0.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
424,1,24,7,spirit,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
425,0,16,8,catholic,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
426,1,26,7,other,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
427,4,33,6,spirit,7.0,1.0,0.0,29.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
428,5,32,6,spirit,6.0,1.0,0.0,17.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
429,0,18,7,spirit,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
430,0,18,7,spirit,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
431,2,39,3,spirit,4.0,1.0,0.0,24.0,9.0,1,0.0,1.0,0.0,0.0,0,0,0,0
432,1,20,5,spirit,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
433,2,28,5,spirit,6.0,1.0,1.0,21.0,10.0,1,0.0,1.0,0.0,0.0,0,0,0,0
434,3,32,0,other,4.0,1.0,0.0,24.0,5.0,1,0.0,0.0,0.0,0.0,0,0,0,0
435,7,34,0,spirit,6.0,1.0,1.0,18.0,2.0,1,0.0,0.0,0.0,0.0,0,0,0,0
436,4,29,7,other,6.0,1.0,1.0,26.0,7.0,1,0.0,0.0,0.0,0.0,0,0,0,0
437,0,17,7,spirit,2.0,1.0,0.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
438,0,15,7,spirit,5.0,1.0,0.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
439,3,30,4,catholic,4.0,1.0,1.0,17.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0
440,1,23,3,spirit,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
441,1,20,0,protestant,4.0,1.0,1.0,19.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0
442,9,39,0,spirit,9.0,1.0,1.0,19.0,5.0,1,0.0,0.0,0.0,0.0,0,0,0,0
443,1,33,0,spirit,6.0,1.0,0.0,27.0,7.0,1,0.0,0.0,0.0,0.0,0,0,0,0
444,2,27,5,protestant,6.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
445,2,25,6,spirit,4.0,1.0,1.0,17.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0
446,0,20,5,spirit,10.0,1.0,0.0,18.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0
447,0,20,7,other,5.0,1.0,1.0,20.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
448,0,28,0,other,4.0,1.0,1.0,27.0,-2.0,1,0.0,1.0,0.0,0.0,0,0,1,0
449,0,26,9,protestant,6.0,1.0,1.0,21.0,10.0,1,0.0,0.0,0.0,0.0,0,0,0,0
450,2,30,10,catholic,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
451,2,20,8,spirit,2.0,1.0,1.0,15.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0
452,4,30,8,other,2.0,1.0,1.0,29.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0
453,8,38,2,spirit,8.0,1.0,1.0,19.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0
454,2,43,0,protestant,20.0,1.0,0.0,18.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0
455,2,26,0,other,6.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
456,2,24,0,other,6.0,1.0,1.0,19.0,0.0,1,0.0,1.0,0.0,1.0,0,0,0,0
457,2,27,10,catholic,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
458,3,30,0,other,6.0,1.0,1.0,24.0,-2.0,1,0.0,0.0,0.0,0.0,0,0,1,0
459,0,30,2,spirit,6.0,1.0,0.0,25.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
460,1,22,7,spirit,6.0,1.0,0.0,13.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
461,4,32,5,catholic,6.0,1.0,1.0,28.0,2.0,1,0.0,1.0,0.0,0.0,0,0,0,0
462,6,32,9,spirit,-1.0,1.0,1.0,26.0,0.0,1,0.0,0.0,0.0,0.0,0,1,0,0
463,6,27,4,protestant,2.0,1.0,0.0,18.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0
464,4,30,4,spirit,6.0,1.0,1.0,17.0,6.0,1,0.0,1.0,0.0,0.0,0,0,0,0
465,0,20,10,spirit,4.0,1.0,0.0,19.0,7.0,1,0.0,1.0,1.0,0.0,0,0,0,0
466,9,41,0,other,4.0,1.0,1.0,22.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0
467,0,16,7,other,-1.0,0.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,1,0,0
468,2,39,5,spirit,6.0,1.0,0.0,23.0,-2.0,1,0.0,1.0,0.0,1.0,0,0,1,0
469,0,18,5,other,6.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
470,3,32,7,protestant,6.0,1.0,1.0,20.0,11.0,1,0.0,1.0,1.0,0.0,0,0,0,0
471,0,19,10,protestant,5.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,1.0,0.0,1,0,0,0
472,0,22,7,other,3.0,1.0,1.0,21.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
473,1,28,13,other,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
474,7,39,0,spirit,7.0,1.0,1.0,35.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0
475,1,16,5,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
476,1,23,0,spirit,4.0,1.0,0.0,22.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0
477,0,20,7,other,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
